animation_id,input_phase,target_phase,input_path,target_path
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_990.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_990.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_991.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_991.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_992.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_992.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_993.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_993.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_994.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_994.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_995.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_995.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_996.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_996.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_997.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_997.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_998.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_998.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_999.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_999.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0001.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0001.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0002.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0002.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0003.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0003.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0004.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0004.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0005.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0005.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0006.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0006.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0007.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0007.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0008.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0008.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0009.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0009.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0010.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0010.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0011.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0011.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0012.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0012.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0013.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0013.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0014.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0014.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0015.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0015.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0016.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0016.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0017.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0017.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0018.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0018.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0019.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0019.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0020.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0020.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0021.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0021.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0022.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0022.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0023.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0023.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0024.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0024.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0025.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0025.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0026.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0026.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0027.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0027.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0028.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0028.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0029.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0029.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0030.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0030.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0031.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0031.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0032.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0032.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0033.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0033.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0034.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0034.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0035.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0035.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0036.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0036.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0037.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0037.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0038.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0038.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0039.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0039.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0040.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0040.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0041.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0041.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0042.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0042.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0043.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0043.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0044.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0044.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0045.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0045.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0046.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0046.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0047.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0047.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0048.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0048.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0049.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0049.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0050.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0050.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0051.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0051.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0052.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0052.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0053.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0053.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0054.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0054.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0055.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0055.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0056.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0056.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0057.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0057.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0058.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0058.png
Toothpaste,line,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\line\Toothbrush_Clean Lines_0059.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toothpaste\color\Toothbrush_Colors_0059.png
